1st Node,2nd Node,Common Friends,Total Friends,Jaccard coefficient,Internal Aggregation,Preferential attachment score,Resource Allocation,Hitting time,Sorensen Index,Hub Index,Salton Index,Overlap Coefficient,Neighborhood overlap,HubD Index,CosineL+,Local Path Index,Local Random Walk,Labels,DegreeofNodes,Subgraphdensity-1,Subgraphdensity-2,Closeness Centrality,PageRank,Clustering Coeffiecient,Weighted Average of DofN,Weisfeiler-Lehman (WL) kernel,EigenVector Centrality,Betweeness Centrality,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25_0,F26_1,F27_2,F28_3,F29_4,F30_5,F31_6,F32_7,F33_8,F34_9,F35_10,F36_11,DegreeofNodes.1,Subgraphdensity-1.1,Subgraphdensity-2.1,Closeness Centrality.1,PageRank.1,Clustering Coeffiecient.1,Weighted Average of DofN.1,Weisfeiler-Lehman (WL) kernel.1,EigenVector Centrality.1,Betweeness Centrality.1,F0.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,F7.1,F8.1,F9.1,F10.1,F11.1,F12.1,F13.1,F14.1,F15.1,F16.1,F17.1,F18.1,F19.1,F20.1,F21.1,F22.1,F23.1,F24.1,F25_0.1,F26_1.1,F27_2.1,F28_3.1,F29_4.1,F30_5.1,F31_6.1,F32_7.1,F33_8.1,F34_9.1,F35_10.1,F36_11.1
Navy,California,24,92,0.2608695652173913,0.0,121,0.0,60,0.0,0.0,2.1818181818181817,0.0,9.0,0.0,0.5125996815672466,0.0,0.0774403092662366,0,11,0.5714285714285714,0.2464788732394366,0.4351145038167939,0.0089607146106623,0.1818181818181818,10.545454545454543,70,0.0904148048890364,0.0291610532642237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
TexasA&M,California,27,72,0.375,0.0,121,0.0,32,0.0,0.0,2.4545454545454546,0.0,9.0,0.0,-0.2521260628250863,0.0,0.2348896189341292,0,11,0.3870967741935484,0.2663316582914573,0.4056939501779359,0.0088857152445795,0.3636363636363636,11.0,53,0.1033206103727657,0.0115098071474823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,2,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
NotreDame,California,36,77,0.4675324675324675,1.0,121,0.1742424242424242,218,0.1818181818181818,0.1818181818181818,3.272727272727273,0.1818181818181818,7.181818181818182,0.1818181818181818,-0.0072663275998884,0.1,0.1843704614175343,0,11,0.631578947368421,0.2392857142857143,0.4222222222222222,0.0088917412607279,0.1454545454545454,10.909090909090908,67,0.1009153462732207,0.0335329567266294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,2,8,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
TexasElPaso,California,28,67,0.417910447761194,0.0,121,0.0909090909090909,169,0.0909090909090909,0.0909090909090909,2.5454545454545454,0.0909090909090909,8.090909090909092,0.0909090909090909,-0.091987207958089,0.0476190476190476,0.3898405877927252,0,11,0.2857142857142857,0.2784090909090909,0.3944636678200692,0.0088090751381266,0.5636363636363636,11.272727272727272,49,0.1164713615852208,0.0066366417878144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,8,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Oklahoma,California,21,68,0.3088235294117647,0.0,121,0.0,487,0.0,0.0,1.9090909090909087,0.0,9.0,0.0,0.0989595416078121,0.0,0.318700562141297,0,11,0.375,0.2810457516339869,0.3851351351351351,0.008900172680901,0.3818181818181818,10.818181818181818,43,0.1021432965298305,0.0074325129265182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,4,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Toledo,California,16,77,0.2077922077922078,0.0,99,0.0,208,0.0,0.0,1.6080605044147394,0.0,9.0,0.0,0.0245235145685379,0.0,0.2097617696340303,0,9,0.4545454545454545,0.281437125748503,0.3931034482758621,0.0075391576704835,0.3611111111111111,10.666666666666666,47,0.0681734266072388,0.0080339395552729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Tulane,California,17,88,0.1931818181818181,0.0,121,0.0,67,0.0,0.0,1.5454545454545454,0.0,9.0,0.0,0.0537385949233987,0.0,0.0964345488030509,0,11,0.3870967741935484,0.2681818181818182,0.4100719424460431,0.0089892532194753,0.3636363636363636,10.636363636363637,59,0.0879069691763874,0.012377687742137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,1,0,2,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Mississippi,California,19,82,0.2317073170731707,0.0,121,0.0,34,0.0,0.0,1.7272727272727273,0.0,9.0,0.0,-0.096798025298713,0.0,0.3239695482936233,0,11,0.4,0.2657004830917874,0.4086021505376344,0.0090019112216315,0.3454545454545454,10.636363636363637,55,0.0838195669550357,0.0141999150920606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Tulsa,California,30,82,0.3658536585365853,0.0,132,0.0909090909090909,442,0.0869565217391304,0.0909090909090909,2.6111648393354674,0.0909090909090909,8.083333333333334,0.0909090909090909,-0.1944107298528708,0.0454545454545454,0.3112125598879407,0,12,0.3095238095238095,0.264,0.430188679245283,0.0095718662913165,0.4545454545454545,11.0,66,0.121288756210752,0.0200794894120263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,0,0,0,0,0,0,0,0,0,2,8,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
NorthCarolina,California,16,84,0.1904761904761904,0.0,121,0.0,35,0.0,0.0,1.4545454545454546,0.0,9.0,0.0,-0.2644358540621797,0.0,0.1490453248213219,0,11,0.3076923076923077,0.2686567164179104,0.4042553191489361,0.00894054712796,0.509090909090909,10.818181818181818,54,0.0914716566711242,0.0171572865369133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,4,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
UtahState,California,24,71,0.3380281690140845,0.0,99,0.1818181818181818,137,0.2,0.2222222222222222,2.412090756622109,0.2222222222222222,7.222222222222221,0.2222222222222222,-0.1306363083731236,0.1111111111111111,0.38502677054341,0,9,0.4761904761904761,0.2916666666666667,0.3917525773195876,0.0075042005353098,0.3333333333333333,10.555555555555555,49,0.0755966789718873,0.0086198702136334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,2,2,3,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Army,California,22,83,0.2650602409638554,0.0,121,0.0,270,0.0,0.0,2.0,0.0,9.0,0.0,-0.254137099219547,0.0,0.3540440964374667,0,11,0.3870967741935484,0.2822966507177033,0.4160583941605839,0.0089780699439091,0.3636363636363636,10.727272727272728,59,0.087836818016329,0.0165394829367426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Cincinnati,California,20,89,0.2247191011235955,0.0,121,0.0,72,0.0,0.0,1.818181818181818,0.0,9.0,0.0,-0.2182129378939336,0.0,0.2236067977499789,0,11,0.4137931034482758,0.2647058823529412,0.4237918215613382,0.0089637616654584,0.3272727272727272,10.818181818181818,63,0.0899213142899935,0.0238363549391006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
AirForce,California,24,76,0.3157894736842105,0.0,110,0.0909090909090909,62,0.0952380952380952,0.1,2.2883102141894214,0.1,8.1,0.1,-0.226537286606065,0.05,0.2248670175129637,0,10,0.3333333333333333,0.3068181818181818,0.4086021505376344,0.0081461848641249,0.5111111111111111,11.1,54,0.0941044909493579,0.0139529293202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Rutgers,California,11,81,0.1358024691358024,0.0,110,0.0,972,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,0.1897156219409836,0.0,0.364731124134634,0,10,0.2972972972972973,0.2987012987012987,0.3917525773195876,0.008221721786243,0.6,10.9,46,0.0807279810990077,0.0053168859339967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,9,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Georgia,California,11,82,0.1341463414634146,0.0,110,0.0,249,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,1.0000000000000002,0.0,0.0074337629181256,0,10,0.3666666666666666,0.2764705882352941,0.3851351351351351,0.0082632822743977,0.4444444444444444,10.8,47,0.0748396575457421,0.0069274295654437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
LouisianaState,California,11,75,0.1466666666666666,0.0,110,0.0,18,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,-0.2671073843598737,0.0,0.1926285321323548,0,10,0.3793103448275862,0.2985074626865671,0.3762376237623762,0.0082750286962769,0.4222222222222222,10.7,40,0.0738906237363669,0.0069403793847256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
LouisianaLafayette,California,16,81,0.1975308641975308,0.0,88,0.0,197,0.0,0.0,1.705605730844883,0.0,9.0,0.0,-0.2423137288073907,0.0,0.3333468611973568,0,8,0.6428571428571429,0.2965116279069767,0.3958333333333333,0.0068445549756847,0.2142857142857142,10.125,51,0.0589032685798834,0.0103852848761511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,3,2,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Texas,California,24,72,0.3333333333333333,0.0,121,0.0909090909090909,107,0.0909090909090909,0.0909090909090909,2.1818181818181817,0.0909090909090909,8.090909090909092,0.0909090909090909,0.0103271153958175,0.0476190476190476,0.2900596755576607,0,11,0.3870967741935484,0.2747252747252747,0.3877551020408163,0.0089495718738507,0.3636363636363636,10.454545454545457,50,0.0962110421218912,0.0141402954218983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,1,0,4,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Marshall,California,11,81,0.1358024691358024,0.0,110,0.0,129,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,-0.155891365932672,0.0,0.3139670033112892,0,10,0.3793103448275862,0.2486486486486486,0.3762376237623762,0.0082780241403565,0.4222222222222222,10.5,46,0.0753951184865198,0.0090628537596481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,6,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
MichiganState,California,26,76,0.3421052631578947,0.0,121,0.0909090909090909,2,0.0909090909090909,0.0909090909090909,2.363636363636364,0.0909090909090909,8.090909090909092,0.0909090909090909,0.5330399753133173,0.0476190476190476,0.3295454545454545,0,11,0.3636363636363636,0.2718446601941747,0.4028268551236749,0.0088616680314449,0.4,11.090909090909092,56,0.106501485292618,0.011781046708853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2,6,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
MiamiFlorida,California,18,80,0.225,0.0,110,0.0909090909090909,19,0.0952380952380952,0.1,1.716232660642066,0.1,8.1,0.1,0.0766351667262581,0.05,0.1597191412499849,0,10,0.3548387096774194,0.2905027932960894,0.4042553191489361,0.0082203992997061,0.4666666666666667,10.9,52,0.0817152211954475,0.0182873378103895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Missouri,California,20,76,0.2631578947368421,0.0,110,0.0,70,0.0,0.0,1.9069251784911847,0.0,9.0,0.0,0.1460284658240897,0.0,0.3531612070110083,0,10,0.3793103448275862,0.2824858757062147,0.4014084507042254,0.0081804081009232,0.4222222222222222,10.7,50,0.0903238086056454,0.0159273538482918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,4,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Clemson,California,11,82,0.1341463414634146,0.0,110,0.0,85,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,1.0000000000000002,0.0,0.1390871600660467,0,10,0.2894736842105263,0.3133333333333333,0.3904109589041096,0.0082113340527481,0.6222222222222222,10.8,47,0.0817454555671204,0.013536271209453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,6,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
NevadaLasVegas,California,32,76,0.4210526315789473,0.0,132,0.0909090909090909,183,0.0869565217391304,0.0909090909090909,2.7852424952911656,0.0909090909090909,8.083333333333334,0.0909090909090909,0.3083280704746059,0.0454545454545454,0.2431990873017428,0,12,0.3611111111111111,0.2649572649572649,0.4222222222222222,0.0096087607173613,0.3636363636363636,10.916666666666666,62,0.1137034779266684,0.0188194144990058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
WakeForest,California,11,80,0.1375,0.0,110,0.0,11,0.0,0.0,1.0488088481701516,0.0,9.0,0.0,0.2808241605204634,0.0,0.1964763119983439,0,10,0.275,0.3,0.3864406779661017,0.0082068222940045,0.6666666666666666,10.9,45,0.0819208014447082,0.0043718876283099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Indiana,California,21,90,0.2333333333333333,0.0,121,0.0909090909090909,142,0.0909090909090909,0.0909090909090909,1.9090909090909087,0.0909090909090909,8.090909090909092,0.0909090909090909,-0.2023462366994069,0.0476190476190476,0.0881971548056782,0,11,0.3636363636363636,0.2719665271966527,0.4269662921348314,0.0088664121393358,0.4,11.181818181818182,65,0.1050279388059104,0.0204981599328754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
OklahomaState,California,24,73,0.3287671232876712,0.0,110,0.0,37,0.0,0.0,2.2883102141894214,0.0,9.0,0.0,-0.1333294281272059,0.0,0.1909406539564933,0,10,0.3793103448275862,0.2712765957446808,0.3986013986013986,0.0081744401716524,0.4222222222222222,10.9,51,0.0915954671016062,0.0103606553169402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,5,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
OregonState,California,33,48,0.6875,43.75,110,0.7287878787878789,89,0.5714285714285714,0.6,3.1464265445104544,0.6,3.6,0.6,0.6190810086379777,0.4,0.2306532265787194,1,10,0.3055555555555556,0.2845528455284553,0.3540372670807453,0.0081127580584216,0.5777777777777777,11.1,35,0.1009896803318553,0.0030021221558908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,9,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
Maryland,California,10,81,0.1234567901234567,0.0,121,0.0,240,0.0,0.0,0.9090909090909092,0.0,9.0,0.0,-0.0798834367203185,0.0,0.2308947359951097,0,11,0.3,0.3103448275862069,0.3917525773195876,0.0089735297291257,0.5272727272727272,10.636363636363637,45,0.0872700108595555,0.0089570882134055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,1,3,6,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
TexasChristian,California,31,72,0.4305555555555556,0.0,121,0.0909090909090909,78,0.0909090909090909,0.0909090909090909,2.8181818181818183,0.0909090909090909,8.090909090909092,0.0909090909090909,0.1375889252148617,0.0476190476190476,0.3123475237772121,0,11,0.3076923076923077,0.2908163265306122,0.4130434782608695,0.0088190903409969,0.509090909090909,11.181818181818182,57,0.114943015736366,0.0143704144346052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,7,11,0.3243243243243243,0.2421052631578947,0.3825503355704698,0.008839440940845,0.4727272727272727,11.0,46,0.111198490388335,0.0075158855048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,9
BrighamYoung,AlabamaBirmingham,30,82,0.3658536585365853,0.0,120,0.0,162,0.0,0.0,2.7386127875258306,0.0,8.0,0.0,0.173405926421144,0.0,0.2401922307076307,0,12,0.3714285714285714,0.2649572649572649,0.4237918215613382,0.009647679839969,0.3484848484848485,10.75,62,0.1065032293978512,0.0324899491838948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,1,3,6,10,0.4782608695652174,0.2994011976047904,0.3958333333333333,0.0083136788966444,0.2888888888888888,10.1,50,0.0730146647152081,0.0115815812980315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,4
FloridaState,AlabamaBirmingham,30,77,0.3896103896103896,0.0,120,0.1,128,0.0909090909090909,0.1,2.7386127875258306,0.1,7.083333333333334,0.1,0.6741249590706916,0.0476190476190476,0.2931034482758621,0,12,0.3170731707317073,0.2701421800947867,0.4130434782608695,0.009697381378563,0.4393939393939394,10.666666666666666,57,0.0963854291176984,0.0176211126800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,5,6,10,0.4782608695652174,0.2994011976047904,0.3958333333333333,0.0083136788966444,0.2888888888888888,10.1,50,0.0730146647152081,0.0115815812980315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,4
Iowa,AlabamaBirmingham,20,82,0.2439024390243902,0.0,120,0.0,38,0.0,0.0,1.8257418583505536,0.0,8.0,0.0,0.472817777833611,0.0,0.2290948974763284,0,12,0.3513513513513513,0.2857142857142857,0.4071428571428571,0.0095891036071546,0.3787878787878788,11.166666666666666,52,0.1162618994561207,0.013122497053431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,8,10,0.4782608695652174,0.2994011976047904,0.3958333333333333,0.0083136788966444,0.2888888888888888,10.1,50,0.0730146647152081,0.0115815812980315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,4
